l,t
4763000,17651.181694984436
4764000,17655.006358146667
4765000,17658.638516187668
4766000,17664.23886847496
4767000,17672.382523536682
4768000,17682.308608055115
4769000,17691.582896709442
4770000,17701.05854868889
4771000,17710.078662872314
4772000,17718.326055526733
4773000,17722.501523017883
4774000,17726.217181444168
4775000,17729.943061113358
4776000,17734.075310230255
4777000,17738.501715898514
4778000,17742.839856624603
4779000,17746.90654683113
4780000,17750.915072202682
4781000,17755.500490903854
4782000,17759.55888056755
4783000,17763.469292640686
4784000,17767.34704875946
4785000,17771.825300216675
4786000,17775.439095020294
4787000,17779.01712155342
4788000,17782.658632993698
4789000,17786.336050510406
4790000,17790.082094192505
4791000,17793.6767745018
4792000,17797.22694349289
4793000,17800.76306128502
4794000,17804.38719201088
4795000,17807.919011116028
4796000,17811.56648015976
4797000,17815.158620119095
4798000,17818.710461616516
4799000,17822.498944044113
4800000,17826.050059080124
4801000,17829.587189674377
4802000,17833.093196868896
4803000,17836.825492620468
4804000,17843.943620681763
4805000,17853.00631093979
4806000,17862.370928525925
4807000,17870.66488957405
4808000,17879.79017496109
4809000,17887.945728302002
4810000,17892.09103178978
4811000,17895.801899909973
4812000,17899.368991613388
4813000,17903.187769651413
4814000,17907.015519618988
4815000,17911.333074569702
4816000,17914.9980738163
4817000,17918.71456170082
4818000,17922.691646814346
4819000,17926.332994699478
4820000,17930.558260440826
4821000,17934.972586870193
4822000,17939.137382030487
4823000,17943.29488635063
4824000,17947.53292608261
4825000,17951.76472568512
4826000,17956.207693576813
4827000,17960.973672628403
4828000,17964.971264362335
4829000,17968.807794332504
4830000,17972.69144678116
4831000,17976.684156894684
4832000,17981.208648443222
4833000,17986.104350805283
4834000,17990.202084302902
4835000,17994.413098573685
4836000,17997.975550174713
4837000,18001.953919410706
4838000,18006.194527626038
4839000,18009.59933233261
4840000,18016.164049625397
4841000,18023.895939826965
4842000,18032.150521039963
4843000,18041.09350156784
4844000,18050.359714508057
4845000,18059.81807088852
4846000,18065.75248646736
4847000,18069.789818286896
4848000,18073.7410902977
4849000,18077.53185892105
4850000,18081.13588833809
4851000,18085.208818912506
4852000,18089.50610280037
4853000,18093.160323143005
4854000,18097.06560111046
4855000,18101.82139134407
4856000,18105.873482704163
4857000,18110.37885451317
4858000,18114.740509033203
4859000,18119.116879463196
4860000,18123.246930122375
4861000,18127.518549203873
4862000,18131.777176380157
4863000,18135.570685625076
4864000,18138.983082056046
4865000,18142.476697683334
4866000,18146.007977962494
4867000,18150.002628087997
4868000,18153.729618787766
4869000,18157.279358625412
4870000,18161.191724538803
4871000,18165.940126419067
4872000,18169.79256772995
4873000,18173.798916339874
4874000,18178.028276205063
4875000,18182.092023849487
4876000,18187.119888544083
4877000,18192.80360531807
4878000,18200.24042415619
4879000,18208.879744291306
4880000,18217.1995844841
4881000,18226.010724544525
4882000,18234.21306991577
4883000,18241.618247270584
4884000,18245.31707906723
4885000,18249.005239009857
4886000,18252.635303735733
4887000,18256.273349285126
4888000,18260.158962249756
4889000,18263.79246354103
4890000,18267.784404039383
4891000,18271.430820941925
4892000,18275.349414110184
4893000,18279.73897600174
4894000,18283.944085359573
4895000,18288.296717643738
4896000,18293.1586060524
4897000,18297.921684265137
4898000,18302.704357624054
4899000,18307.078565597534
4900000,18311.29296064377
4901000,18316.0933508873
4902000,18319.601215600967
4903000,18323.151798963547
4904000,18326.64408659935
4905000,18330.250308036804
4906000,18334.43905735016
4907000,18338.598958730698
4908000,18342.74008512497
4909000,18347.13974094391
4910000,18351.68505358696
4911000,18355.789850473404
4912000,18359.94353246689
4913000,18365.106171369553
4914000,18374.044389009476
4915000,18382.73412156105
4916000,18390.61099743843
4917000,18398.896939754486
4918000,18407.164283037186
4919000,18415.973700761795
4920000,18420.1746032238
4921000,18425.348084449768
4922000,18429.652767896652
4923000,18433.547898054123
4924000,18438.119497537613
4925000,18442.450744628906
4926000,18446.32631134987
4927000,18450.54415822029
4928000,18454.985506296158
4929000,18459.28461098671
4930000,18463.451338768005
4931000,18468.120156288147
4932000,18472.052124261856
4933000,18476.511751651764
4934000,18480.908484697342
4935000,18485.15880203247
4936000,18489.216531276703
4937000,18493.74076795578
4938000,18497.935235261917
4939000,18502.376571416855
4940000,18507.60803961754
4941000,18512.415999650955
4942000,18516.45139813423
4943000,18520.39984726906
4944000,18523.9599173069
4945000,18527.44645190239
4946000,18531.403613328934
4947000,18535.05795621872
4948000,18538.933143615723
4949000,18546.47878241539
4950000,18554.3304374218
4951000,18563.71411895752
4952000,18572.140218019485
4953000,18581.144374608994
4954000,18590.260470867157
4955000,18595.126569986343
4956000,18599.85765695572
4957000,18603.865604162216
4958000,18607.602694272995
4959000,18611.323902845383
4960000,18615.357478380203
4961000,18619.597019433975
4962000,18623.809056282043
4963000,18628.138183116913
4964000,18632.96426653862
4965000,18637.703323364258
4966000,18642.019189596176
4967000,18645.99347782135
4968000,18650.062334299088
4969000,18654.338974952698
4970000,18658.475970506668
4971000,18662.73441839218
4972000,18667.02228808403
4973000,18671.19025349617
4974000,18675.494930028915
4975000,18679.764475107193
4976000,18684.228377103806
4977000,18688.583411693573
4978000,18692.781383275986
4979000,18696.545663833618
4980000,18700.75182199478
4981000,18704.734120845795
4982000,18708.250115156174
4983000,18711.91112780571
4984000,18717.703469753265
4985000,18726.639300346375
4986000,18735.26178908348
4987000,18744.312512874603
4988000,18752.670126199722
4989000,18761.143255233765
4990000,18768.924823999405
4991000,18773.024696826935
4992000,18776.793479442596
4993000,18780.511798381805
4994000,18784.302538871765
4995000,18788.099174261093
4996000,18791.82171177864
4997000,18795.455981254578
4998000,18799.02796149254
4999000,18802.837293863297
5000000,18806.638791561127
5001000,18810.571063280106
5002000,18814.091206789017
5003000,18818.173858880997
5004000,18822.22998404503
5005000,18826.286772489548
5006000,18830.263670921326
5007000,18834.325438261032
5008000,18838.7522521019
5009000,18843.08272767067
5010000,18847.82545852661
5011000,18852.314492702484
5012000,18856.34682059288
5013000,18860.42537713051
5014000,18864.103662729263
5015000,18868.258529901505
5016000,18872.664752960205
5017000,18877.44069623947
5018000,18881.349108934402
5019000,18884.96249318123
5020000,18888.62709903717
5021000,18892.898413658142
5022000,18900.578483581543
5023000,18908.453624486923
5024000,18917.640478610992
5025000,18926.69686985016
5026000,18935.779619932175
5027000,18945.921406269073
5028000,18950.597888231277
5029000,18954.89669585228
5030000,18959.041707754135
5031000,18963.17156291008
5032000,18967.365006685257
5033000,18971.938428401947
5034000,18976.08844280243
5035000,18980.235629320145
5036000,18984.27838563919
5037000,18988.510872364044
5038000,18992.296057224274
5039000,18996.41756463051
5040000,19000.10591340065
5041000,19004.438148260117
5042000,19008.907607078552
5043000,19013.242709875107
5044000,19018.009931087494
5045000,19022.25658416748
5046000,19026.681008815765
5047000,19031.10167145729
5048000,19035.242288827896
5049000,19039.295655488968
5050000,19043.39536190033
5051000,19046.9145154953
5052000,19050.467694044113
5053000,19054.135984897614
5054000,19057.793559074402
5055000,19062.179017305374
5056000,19066.31730914116
5057000,19070.40107011795
5058000,19077.11935043335
5059000,19085.099932909012
5060000,19094.148760795593
5061000,19102.716859817505
5062000,19110.80396914482
5063000,19119.136231184006
5064000,19127.879331588745
5065000,19132.780529499054
5066000,19137.35579252243
5067000,19141.845641374588
5068000,19146.082626104355
5069000,19149.988222122192
5070000,19155.3922226429
5071000,19159.989017486572
5072000,19164.163331508636
5073000,19168.252508163452
5074000,19173.137621164322
5075000,19177.681319236755
5076000,19181.540946483612
5077000,19185.56661605835
5078000,19189.379122257233
5079000,19193.18207669258
5080000,19197.169206380844
5081000,19201.52684688568
5082000,19205.89832019806
5083000,19210.20955824852
5084000,19214.32688641548
5085000,19218.496108293533
5086000,19223.0684967041
5087000,19227.624179124832
5088000,19231.91733288765
5089000,19236.039984464645
5090000,19240.1451318264
5091000,19243.920639038086
5092000,19247.29514694214
5093000,19250.676627397537
5094000,19257.15727162361
5095000,19264.09157204628
5096000,19273.411206960678
5097000,19282.44541287422
5098000,19291.72451019287
5099000,19300.99068713188
5100000,19311.353088617325
5101000,19316.252056837082
5102000,19319.86381459236
5103000,19323.495267868042
5104000,19328.033312559128
5105000,19332.436465740204
5106000,19336.77198958397
5107000,19340.996639490128
5108000,19345.27697658539
5109000,19350.2237701416
5110000,19355.109872341156
5111000,19360.086104869843
5112000,19364.322915315628
5113000,19368.53240084648
5114000,19372.3100566864
5115000,19375.947637319565
5116000,19379.455677747726
5117000,19383.325966596603
5118000,19388.384915351868
5119000,19392.611328601837
5120000,19396.592517614365
5121000,19400.458374500275
5122000,19404.28676009178
5123000,19409.046709537506
5124000,19412.93008041382
5125000,19417.094571352005
5126000,19421.188630342484
5127000,19425.2870285511
5128000,19430.16419839859
5129000,19434.227826356888
5130000,19439.277686834335
5131000,19446.44778776169
5132000,19456.57029223442
5133000,19465.234817028046
5134000,19473.403753995895
5135000,19481.072501420975
5136000,19489.18114900589
5137000,19498.95424413681
5138000,19502.950859069824
5139000,19507.05991744995
5140000,19510.708528757095
5141000,19514.901257753372
5142000,19519.057161331177
5143000,19523.335416793823
5144000,19527.64417362213
5145000,19531.710610628128
5146000,19536.13209748268
5147000,19540.434158086777
5148000,19544.380493164062
5149000,19547.96559214592
5150000,19552.005041837692
5151000,19555.703582763672
5152000,19559.284655809402
5153000,19563.14460015297
5154000,19566.87562274933
5155000,19570.757622241974
5156000,19574.454040050507
5157000,19577.998849630356
5158000,19581.901360034943
5159000,19585.69784641266
5160000,19589.508066177368
5161000,19593.72887611389
5162000,19597.608803272247
5163000,19602.291598558426
5164000,19606.115171194077
5165000,19610.042599916458
5166000,19613.78184723854
5167000,19617.874269247055
5168000,19622.52854204178
5169000,19630.063760757446
5170000,19638.87428879738
5171000,19647.05982518196
5172000,19655.176035404205
5173000,19663.166885614395
5174000,19671.37422800064
5175000,19679.622930288315
5176000,19683.911048173904
5177000,19688.31286096573
5178000,19692.409920692444
5179000,19696.527712106705
5180000,19700.90006995201
5181000,19704.78579044342
5182000,19708.731135606766
5183000,19712.692462444305
5184000,19717.814519643784
5185000,19721.883620500565
5186000,19725.52788043022
5187000,19729.0815885067
5188000,19732.679978132248
5189000,19737.14390397072
5190000,19740.988311767578
5191000,19744.762441396713
5192000,19748.424893140793
5193000,19752.890550374985
5194000,19757.109447717667
5195000,19761.32559490204
5196000,19765.499261140823
5197000,19769.932827711105
5198000,19773.77024459839
5199000,19778.037800073624
5200000,19782.820873737335
5201000,19787.023759126663
5202000,19791.54525899887
5203000,19795.158467292786
5204000,19798.707804441452
5205000,19802.463228464127
5206000,19808.752645254135
5207000,19817.847533226013
5208000,19826.452533245087
5209000,19834.930836439133
5210000,19842.625030517578
5211000,19851.33444428444
5212000,19860.19112920761
5213000,19869.722326040268
5214000,19874.169647216797
5215000,19878.84353375435
5216000,19883.394021987915
5217000,19887.786226272583
5218000,19892.082418203354
5219000,19895.66387939453
5220000,19899.6639649868
5221000,19903.42925262451
5222000,19907.08786892891
5223000,19910.76678466797
5224000,19914.385810136795
5225000,19918.843891382217
5226000,19922.597311496735
5227000,19926.283193588257
5228000,19929.712403059006
5229000,19933.814926624298
5230000,19937.356799840927
5231000,19941.32843852043
5232000,19945.6171541214
5233000,19950.028717279434
5234000,19955.0835044384
5235000,19958.783519744873
5236000,19962.553129911423
5237000,19966.165305137634
5238000,19969.987334489822
5239000,19973.99424648285
5240000,19977.524175405502
5241000,19981.718562841415
5242000,19985.88105416298
5243000,19990.275949716568
5244000,19994.73393511772
5245000,20002.847767829895
5246000,20012.746351718903
5247000,20021.341460943222
5248000,20029.897668361664
5249000,20038.79571199417
5250000,20048.14567708969
5251000,20056.97562289238
5252000,20062.027722120285
5253000,20066.318987846375
5254000,20070.17703318596
5255000,20075.116527080536
5256000,20079.37599515915
5257000,20083.873524427414
5258000,20088.01846385002
5259000,20092.472282886505
5260000,20097.210211515427
5261000,20101.003550052643
5262000,20104.59259557724
5263000,20108.18277645111
5264000,20111.903651237488
5265000,20115.734396219254
5266000,20119.246468544006
5267000,20123.282141447067
5268000,20127.851305007935
5269000,20133.943733215332
5270000,20138.07115316391
5271000,20142.101722478867
5272000,20146.17267179489
5273000,20150.414804697037
5274000,20154.03304886818
5275000,20157.687698364258
5276000,20161.892517089844
5277000,20166.38888859749
5278000,20170.63583087921
5279000,20174.826765060425
5280000,20178.66884303093
5281000,20182.572194337845
5282000,20189.60384964943
5283000,20196.329708337784
5284000,20203.167279720306
5285000,20211.04356265068
5286000,20219.56570124626
5287000,20227.00462794304
5288000,20235.63511300087
5289000,20244.340581655502
5290000,20250.73251891136
5291000,20254.66629934311
5292000,20258.65689754486
5293000,20262.410002708435
5294000,20266.215572595596
5295000,20270.351407051086
5296000,20274.638699293137
5297000,20278.96440243721
5298000,20282.698519706726
5299000,20286.65778684616
5300000,20290.84731912613
5301000,20294.904592514038
5302000,20298.80645918846
5303000,20303.275099039078
5304000,20307.928805589676
5305000,20311.96627998352
5306000,20315.903831243515
5307000,20319.776081323624
5308000,20324.093243837357
5309000,20328.4168612957
5310000,20332.42458486557
5311000,20336.69898581505
5312000,20340.54796242714
5313000,20344.44691824913
5314000,20348.010863780975
5315000,20351.655090093613
5316000,20355.425853013992
5317000,20359.431089162827
5318000,20363.14030480385
5319000,20366.812494516373
5320000,20370.265639543533
5321000,20376.464678525925
5322000,20384.516553640366
5323000,20392.96684908867
5324000,20400.90886616707
5325000,20408.627507925034
5326000,20416.57677578926
5327000,20424.53231573105
5328000,20432.398087263107
5329000,20440.310559988022
5330000,20444.792009353638
5331000,20448.590172290802
5332000,20452.354709625244
5333000,20456.142569065094
5334000,20460.03281545639
5335000,20463.869326353073
5336000,20467.641846895218
5337000,20471.162477493286
5338000,20475.340559005737
5339000,20479.055866479874
5340000,20483.49707555771
5341000,20488.044770479202
5342000,20492.407574415207
5343000,20496.83396744728
5344000,20500.506634235382
5345000,20504.474484443665
5346000,20509.134008407593
5347000,20513.433888673782
5348000,20517.751159906387
5349000,20521.495713949203
5350000,20525.131908416748
5351000,20529.011247634888
5352000,20533.24138855934
5353000,20537.08065700531
5354000,20540.757794380188
5355000,20544.496933698654
5356000,20548.254717826843
5357000,20552.27434182167
5358000,20556.174630641937
5359000,20560.295845746994
5360000,20564.2665681839
5361000,20571.138585567474
5362000,20579.322283744812
5363000,20587.464851379395
5364000,20596.792731761932
5365000,20605.21832561493
5366000,20614.21584558487
5367000,20620.809636354446
5368000,20627.59553551674
5369000,20634.614818811417
5370000,20644.339537858963
5371000,20649.821462869644
5372000,20653.82018327713
5373000,20658.275760650635
5374000,20662.34542489052
5375000,20666.63482618332
5376000,20671.14337182045
5377000,20674.87024831772
5378000,20678.542815208435
5379000,20682.219436883926
5380000,20686.102986097336
5381000,20689.96898984909
5382000,20693.642108678818
5383000,20697.323353528976
5384000,20701.162338256836
5385000,20705.282519817352
5386000,20709.5704061985
5387000,20713.6360976696
5388000,20717.75844359398
5389000,20721.588005065918
5390000,20725.831797599792
5391000,20730.1986348629
5392000,20733.825273036957
5393000,20737.535944223404
5394000,20741.66232061386
5395000,20745.57919239998
5396000,20750.089359521866
5397000,20754.6061899662
5398000,20758.68655538559
5399000,20762.95831465721
5400000,20766.740701675415
5401000,20770.56208562851
5402000,20776.68119454384
5403000,20784.016375780106
5404000,20791.386249542236
5405000,20799.21214413643
5406000,20807.625699043274
5407000,20817.571248292923
5408000,20827.162717819214
5409000,20836.51698422432
5410000,20846.935200452805
5411000,20850.948785305023
5412000,20857.56893491745
5413000,20863.529848337173
5414000,20867.791667938232
5415000,20871.86107325554
5416000,20876.057029247284
5417000,20881.100550174713
5418000,20885.149549484253
5419000,20889.054322719574
5420000,20892.881760120392
5421000,20896.688496112823
5422000,20900.64119243622
5423000,20905.23069381714
5424000,20909.783913850784
5425000,20914.192101478577
5426000,20918.64603114128
5427000,20922.469771146774
5428000,20926.621691703796
5429000,20930.39063024521
5430000,20935.504489183426
5431000,20939.436718463898
5432000,20943.220438718796
5433000,20947.788643836975
5434000,20951.539823055267
5435000,20955.341757059097
5436000,20958.99124932289
5437000,20963.090864658356
5438000,20966.7899184227
5439000,20969.979782104492
5440000,20975.520293474197
5441000,20983.054505586624
5442000,20990.615988492966
5443000,20998.015143871307
5444000,21005.99750638008
5445000,21013.763566493988
5446000,21021.680486679077
5447000,21029.83033657074
5448000,21038.83830165863
5449000,21042.60017991066
5450000,21047.217467308044
5451000,21051.282526254654
5452000,21055.724113225937
5453000,21060.1249563694
5454000,21064.53179216385
5455000,21068.412798643112
5456000,21072.260250091553
5457000,21075.96357369423
5458000,21079.910466194153
5459000,21084.48795390129
5460000,21088.84216451645
5461000,21093.28484582901
5462000,21097.4112136364
5463000,21102.054181575775
5464000,21106.43644428253
5465000,21110.9421646595
5466000,21115.18580842018
5467000,21118.776547908783
5468000,21122.349403381348
5469000,21126.07319664955
5470000,21129.762863874435
5471000,21133.710214614868
5472000,21137.418508052826
5473000,21141.229825258255
5474000,21145.037907600403
5475000,21148.790791511536
5476000,21152.678869009018
5477000,21156.30586862564
5478000,21159.965484142303
5479000,21164.504672050476
5480000,21171.756618261337
5481000,21180.137518644333
5482000,21188.5808031559
5483000,21196.450306892395
5484000,21204.373134851456
5485000,21213.242765665054
5486000,21220.64699602127
5487000,21230.11746931076
5488000,21234.68369603157
5489000,21239.35506296158
5490000,21243.309462308884
5491000,21247.26246905327
5492000,21251.242695093155
5493000,21255.066465377808
5494000,21259.785448789597
5495000,21263.713519334793
5496000,21267.547670841217
5497000,21271.529365301132
5498000,21275.352573394775
5499000,21279.35363316536
5500000,21283.27953863144
5501000,21287.135609149933
5502000,21290.78972029686
5503000,21295.178572893143
5504000,21299.244226932526
5505000,21302.940165758133
5506000,21306.704369068146
5507000,21310.967423915863
5508000,21315.220312595367
5509000,21319.01572084427
5510000,21322.770671844482
5511000,21326.493417024612
5512000,21330.651388645172
5513000,21334.93585085869
5514000,21339.33129811287
5515000,21343.441440820694
5516000,21347.29461979866
5517000,21351.58654665947
5518000,21356.493461608887
5519000,21364.27560710907
5520000,21372.833021640778
5521000,21381.903292655945
5522000,21391.097112178802
5523000,21399.492005825043
5524000,21407.39032459259
5525000,21415.92306780815
5526000,21425.46363759041
5527000,21429.84727549553
5528000,21433.75567007065
5529000,21437.581094503403
5530000,21441.556589126587
5531000,21445.414991140366
5532000,21449.54657483101
5533000,21453.64182806015
5534000,21457.945281028748
5535000,21462.690205335617
5536000,21467.41570520401
5537000,21471.704519033432
5538000,21476.14078760147
5539000,21480.53714132309
5540000,21484.256928920746
5541000,21488.099067926407
5542000,21491.767153978348
5543000,21495.515974521637
5544000,21499.654204130173
5545000,21504.353723049164
5546000,21508.877018213272
5547000,21512.72233247757
5548000,21516.9827272892
5549000,21522.60977959633
5550000,21527.471423387527
5551000,21531.426614046097
5552000,21535.29578113556
5553000,21539.410910367966
5554000,21543.66864132881
5555000,21547.36266541481
5556000,21550.962476968765
5557000,21557.69836807251
5558000,21564.640432596207
5559000,21571.114365577698
5560000,21577.5604057312
5561000,21584.525501012802
5562000,21591.98349070549
5563000,21599.54156446457
5564000,21606.204847812653
5565000,21613.214472532272
5566000,21620.946132183075
5567000,21629.968321561813
5568000,21633.676533937454
5569000,21637.40013885498
5570000,21641.51405286789
5571000,21645.263170480728
5572000,21649.0722117424
5573000,21652.812223911285
5574000,21656.559912919998
5575000,21660.829038619995
5576000,21665.09139084816
5577000,21669.374594688416
5578000,21673.595266103745
5579000,21677.278950214386
5580000,21680.77098274231
5581000,21684.32957291603
5582000,21688.447881937027
5583000,21691.97231888771
5584000,21695.827753543854
5585000,21699.840090036392
5586000,21704.160593032837
5587000,21707.890458345413
5588000,21711.640748500824
5589000,21715.503944396973
5590000,21719.369559764862
5591000,21723.04144835472
5592000,21726.873814582825
5593000,21730.814942121506
5594000,21734.494783639908
5595000,21738.74609875679
5596000,21742.63169336319
5597000,21746.243903636932
5598000,21750.12167453766
5599000,21754.46044230461
5600000,21761.674043416977
5601000,21769.406898260117
5602000,21777.495874404907
5603000,21786.63539791107
5604000,21797.078755378723
5605000,21805.36538696289
5606000,21814.133155822754
5607000,21823.791934490204
5608000,21829.43216562271
5609000,21833.22776031494
5610000,21837.20267367363
5611000,21841.29388141632
5612000,21845.304583072662
5613000,21849.313738822937
5614000,21853.204634189606
5615000,21857.79116344452
5616000,21862.387711286545
5617000,21865.830940961838
5618000,21869.461621761322
5619000,21873.26283955574
5620000,21876.755208969116
5621000,21880.42271757126
5622000,21884.146003723145
5623000,21888.014539718628
5624000,21892.055632591248
5625000,21895.817005872726
5626000,21899.563940048218
5627000,21903.35432434082
5628000,21907.171597242355
5629000,21911.15825176239
5630000,21914.891820192337
5631000,21918.822260141373
5632000,21922.297520637512
5633000,21926.09353852272
5634000,21929.80384516716
5635000,21933.536277532578
5636000,21937.23098230362
5637000,21941.006828546524
5638000,21944.810270786285
5639000,21948.470744371414
5640000,21952.398574113846
5641000,21959.002399683
5642000,21966.113196611404
5643000,21974.216905117035
5644000,21982.34124660492
5645000,21990.657539367676
5646000,21998.754937648773
5647000,22008.02865099907
5648000,22016.750242710114
5649000,22025.140548944473
5650000,22029.48758816719
5651000,22033.75171470642
5652000,22037.538620710373
5653000,22041.297916650772
5654000,22044.990233659744
5655000,22049.044419050217
5656000,22053.43141937256
5657000,22057.244618177414
5658000,22060.99596142769
5659000,22064.947916269302
5660000,22068.830902814865
5661000,22072.842995882034
5662000,22076.594086408615
5663000,22080.983961582184
5664000,22085.18360733986
5665000,22088.861401557922
5666000,22092.530926942825
5667000,22096.1821975708
5668000,22100.09862923622
5669000,22103.718551635742
5670000,22108.330389499664
5671000,22112.855874061584
5672000,22117.843775510788
5673000,22121.54886674881
5674000,22125.872296094894
5675000,22129.803351163864
5676000,22134.162801742554
5677000,22138.10979795456
5678000,22142.11487841606
5679000,22146.37149953842
5680000,22150.20663523674
5681000,22158.088337421417
5682000,22165.726638793945
5683000,22173.072422742844
5684000,22180.523640871048
5685000,22187.196712493896
5686000,22194.703673362732
5687000,22202.315380573273
5688000,22210.406666994095
5689000,22219.06651377678
5690000,22227.276425123215
5691000,22235.726496219635
5692000,22240.92152619362
5693000,22244.827655792236
5694000,22248.934781074524
5695000,22253.509801387787
5696000,22257.28113436699
5697000,22261.01432776451
5698000,22264.68070745468
5699000,22268.368629217148
5700000,22272.766258239746
5701000,22276.553547620773
5702000,22280.245696544647
5703000,22283.954659223557
5704000,22287.63267683983
5705000,22291.75358605385
5706000,22296.059257507324
5707000,22299.868468284607
5708000,22303.49058318138
5709000,22307.348885774612
5710000,22311.018107891083
5711000,22315.12571620941
5712000,22318.810336112976
5713000,22322.477657079697
5714000,22326.345227956772
5715000,22330.07152247429
5716000,22333.747690439224
5717000,22337.39007616043
5718000,22341.196984529495
5719000,22344.806968450546
5720000,22348.381988286972
5721000,22352.02021741867
5722000,22355.598197221756
5723000,22359.910464048386
5724000,22364.10451221466
5725000,22371.51074361801
5726000,22378.187470674515
5727000,22384.7703397274
5728000,22391.84691977501
5729000,22398.56258225441
5730000,22405.822617053986
5731000,22413.952986240387
5732000,22420.971193790436
5733000,22428.27721786499
5734000,22438.26958680153
5735000,22446.946890115738
5736000,22451.80632996559
5737000,22455.975529909134
5738000,22459.858038187027
5739000,22463.62944126129
5740000,22468.807662010193
5741000,22473.144493579865
5742000,22477.710393428802
5743000,22481.951781749725
5744000,22485.68425488472
5745000,22489.6592772007
5746000,22493.395120620728
5747000,22497.21210861206
5748000,22500.803267240524
5749000,22504.343052864075
5750000,22508.29100036621
5751000,22512.006115674973
5752000,22515.58151960373
5753000,22519.859118938446
5754000,22524.280600070953
5755000,22527.908368110657
5756000,22531.53099012375
5757000,22535.138876914978
5758000,22538.827790021896
5759000,22542.65559577942
5760000,22546.28712964058
5761000,22549.82416510582
5762000,22553.48569917679
5763000,22557.236699342728
5764000,22560.88273048401
5765000,22564.502261161804
5766000,22568.15416288376
5767000,22572.195702791214
5768000,22579.08262181282
5769000,22585.94361257553
5770000,22593.002578496933
5771000,22600.15976858139
5772000,22607.52202129364
5773000,22617.457125902176
5774000,22625.73908686638
5775000,22633.631829977036
5776000,22640.539454460144
5777000,22648.148715257645
5778000,22656.313540697098
5779000,22661.09926557541
5780000,22664.979828834534
5781000,22668.73997759819
5782000,22672.68141770363
5783000,22676.38947415352
5784000,22680.141285419464
5785000,22683.943083524704
5786000,22688.1759724617
5787000,22692.553304433823
5788000,22696.221920013428
5789000,22700.175531864166
5790000,22703.945818662643
5791000,22707.529606819153
5792000,22711.11637544632
5793000,22714.839684009552
5794000,22718.749566555023
5795000,22722.882640361786
5796000,22726.52156329155
5797000,22730.18685889244
5798000,22733.67871069908
5799000,22737.34406352043
5800000,22741.04982304573
5801000,22744.698256492615
5802000,22748.347044944763
5803000,22752.030685663223
5804000,22755.828006267548
5805000,22759.626913309097
5806000,22763.478307008743
5807000,22767.187633275986
5808000,22770.863557338715
5809000,22774.63355612755
5810000,22778.20076608658
5811000,22782.147567510605
5812000,22786.888008117676
5813000,22793.439682006836
5814000,22800.9498462677
5815000,22808.285083532333
5816000,22814.900715351105
5817000,22822.073596954346
5818000,22829.37638401985
5819000,22836.999177455902
5820000,22844.056954860687
5821000,22851.3832988739
5822000,22858.503440618515
5823000,22866.070054531097
5824000,22873.899342775345
5825000,22883.242445468903
5826000,22888.79315638542
5827000,22895.095958709717
5828000,22899.70346403122
5829000,22903.61310648918
5830000,22907.96035218239
5831000,22911.79385328293
5832000,22915.557045459747
5833000,22920.077394723892
5834000,22923.845801115036
5835000,22927.667185544968
5836000,22931.461731910706
5837000,22935.352932691574
5838000,22939.77682161331
5839000,22943.553903341293
5840000,22947.288741350174
5841000,22951.393874168396
5842000,22955.74673986435
5843000,22959.48206591606
5844000,22963.113235235214
5845000,22966.866386175156
5846000,22970.853350162506
5847000,22974.720225572586
5848000,22978.685155391693
5849000,22982.54163622856
5850000,22986.298693418503
5851000,22990.075901031494
5852000,22993.899515390396
5853000,22997.888047218323
5854000,23001.73311161995
5855000,23005.456657648087
5856000,23009.229812145233
5857000,23012.964664936066
5858000,23016.725823640823
5859000,23020.729412794113
5860000,23025.331746339798
5861000,23032.327710866928
5862000,23039.166466474533
5863000,23046.517698049545
5864000,23053.94476556778
5865000,23061.05355501175
5866000,23069.182474136353
5867000,23076.64265727997
5868000,23083.912034511566
5869000,23090.76796579361
5870000,23098.09654903412
5871000,23105.344067811966
5872000,23114.120090723038
5873000,23120.477808713913
5874000,23124.25643134117
5875000,23128.18341112137
5876000,23131.99179172516
5877000,23135.88028383255
5878000,23140.01982498169
5879000,23143.850385427475
5880000,23147.499366521835
5881000,23151.192496538162
5882000,23154.884188890457
5883000,23159.00707244873
5884000,23163.725618839264
5885000,23167.44778561592
5886000,23171.013466835022
5887000,23174.91015315056
5888000,23179.106550455093
5889000,23183.55780172348
5890000,23187.510613679886
5891000,23191.65168452263
5892000,23195.463041067123
5893000,23199.274075984955
5894000,23203.649390935898
5895000,23207.329649686813
5896000,23210.995240449905
5897000,23214.6785633564
5898000,23218.342111825943
5899000,23222.713397741318
5900000,23226.435683488846
5901000,23230.199305534363
5902000,23234.43806862831
5903000,23238.62752556801
5904000,23242.51136946678
5905000,23246.854457378387
5906000,23253.589415073395
5907000,23260.628920793533
5908000,23267.917134284973
5909000,23275.355246782303
5910000,23282.513244390488
5911000,23289.61442732811
5912000,23296.44371700287
5913000,23303.892882347107
5914000,23310.968119859695
5915000,23317.80567383766
5916000,23325.11417198181
5917000,23334.993005037308
5918000,23340.160151958466
5919000,23344.81421637535
5920000,23348.841729402542
5921000,23352.622747659683
5922000,23356.75287437439
5923000,23360.451642513275
5924000,23364.148475646973
5925000,23367.905888080597
5926000,23371.81921505928
5927000,23376.510206460953
5928000,23380.73659825325
